北京卫视,#genre#
西藏卫视_2 576,http://221.179.136.150/PLTV/88888888/224/3221225900/1.m3u8
西藏卫视_3 576,http://111.13.42.13/PLTV/88888888/224/3221226527/1.m3u8
贵州卫视_1 4M576,http://111.13.42.10/PLTV/88888888/224/3221226405/1.m3u8
贵州卫视_1 576,http://221.179.136.150/PLTV/88888888/224/3221225880/1.m3u8
贵州卫视_2 576,http://111.13.42.44/PLTV/88888888/224/3221226521/1.m3u8
辽宁卫视_1 576,http://111.13.42.47/PLTV/88888888/224/3221226488/1.m3u8
辽宁卫视_2 576,http://221.179.136.140/PLTV/88888888/224/3221226336/1.m3u8
辽宁卫视_3 576,http://221.179.136.150/PLTV/88888888/224/3221225889/1.m3u8
重庆卫视_1 576,http://221.179.136.150/PLTV/88888888/224/3221225904/1.m3u8
重庆卫视_2 576,http://221.179.136.150/PLTV/88888888/224/3221226337/1.m3u8
重庆卫视_3 576,http://111.13.42.44/PLTV/88888888/224/3221226518/1.m3u8
陕西卫视 4M576,http://111.13.42.9/PLTV/88888888/224/3221226411/1.m3u8
陕西卫视_1 576,http://221.179.136.150/PLTV/88888888/224/3221225896/1.m3u8
陕西卫视_2 576,http://111.13.42.44/PLTV/88888888/224/3221226532/1.m3u8
青海卫视_1 4M576,http://221.179.136.141/PLTV/88888888/224/3221226412/1.m3u8
青海卫视_2 576,http://221.179.136.150/PLTV/88888888/224/3221225893/1.m3u8
青海卫视_3 576,http://111.13.42.43/PLTV/88888888/224/3221226529/1.m3u8
黑龙江卫视 576,http://111.13.42.12/PLTV/88888888/224/3221226524/1.m3u8
黑龙江卫视 720,http://111.13.42.7/PLTV/88888888/224/3221225883/1.m3u8
山东教育卫视 4M576,http://111.13.42.43/PLTV/88888888/224/3221226419/1.m3u8
山东教育卫视_1 576,http://221.179.136.150/PLTV/88888888/224/3221225908/1.m3u8
山东教育卫视_2 576,http://111.13.42.47/PLTV/88888888/224/3221226526/1.m3u8
广东南方卫视地面 576,http://221.179.136.141/PLTV/88888888/224/3221226540/1.m3u8
新疆兵团卫视 576,http://111.13.42.47/PLTV/88888888/224/3221226541/1.m3u8
海南三沙卫视 576,http://111.13.42.43/PLTV/88888888/224/3221226544/1.m3u8
北京冬奥纪实 576,http://111.13.42.12/PLTV/88888888/224/3221226515/1.m3u8
北京卡酷少儿 4M576,http://221.179.136.134/PLTV/88888888/224/3221226418/1.m3u8
北京卡酷少儿_1 576,http://221.179.217.75/PLTV/88888888/224/3221225907/1.m3u8
北京卡酷少儿_2 576,http://111.13.42.9/PLTV/88888888/224/3221226511/1.m3u8
北京国际 576,http://221.179.136.146/PLTV/88888888/224/3221226510/1.m3u8
北京影视 576,http://221.179.136.144/PLTV/88888888/224/3221226433/1.m3u8
北京文艺 576,http://111.13.42.9/PLTV/88888888/224/3221226435/1.m3u8
北京新闻 576,http://111.13.42.46/PLTV/88888888/224/3221226512/1.m3u8
北京生活 576,http://221.179.136.148/PLTV/88888888/224/3221226514/1.m3u8
北京科教 576,http://221.179.217.75/PLTV/88888888/224/3221226434/1.m3u8
北京财经 576,http://221.179.136.146/PLTV/88888888/224/3221226516/1.m3u8
北京青年 576,http://221.179.217.76/PLTV/88888888/224/3221226513/1.m3u8
上海哈哈炫动 4M576,http://221.179.136.144/PLTV/88888888/224/3221226421/1.m3u8
上海哈哈炫动 576,http://221.179.136.151/PLTV/88888888/224/3221225909/1.m3u8
广东嘉佳卡通 576,http://111.13.42.11/PLTV/88888888/224/3221226539/1.m3u8
江苏优漫卡通 4M576,http://111.13.42.9/PLTV/88888888/224/3221226420/1.m3u8
江苏优漫卡通 576,http://221.179.136.151/PLTV/88888888/224/3221225910/1.m3u8
湖南金鹰卡通 576,http://221.179.136.151/PLTV/88888888/224/3221225906/1.m3u8
CCTV中视购物 4M720,http://221.179.136.144/PLTV/88888888/224/3221226385/1.m3u8
北京家有购物_1 720,http://221.179.136.151/PLTV/88888888/224/3221225912/1.m3u8
北京家有购物_2 720,http://111.13.42.9/PLTV/88888888/224/3221226343/1.m3u8
聚鲨环球精选 4M576,http://221.179.136.146/PLTV/88888888/224/3221226311/1.m3u8
聚鲨环球精选 576,http://111.13.42.9/PLTV/88888888/224/3221226345/1.m3u8
